Opportunity_ID,Source ,Opportunity_Owner,Delivery_Terms,Opportunity_Type,Account_Name,Last_Modified_By
57,0.5135412392285597,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.7931034482758621,0.6566523605150214
58,0.5135412392285597,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.5180267592687162,0.6566523605150214
59,0.5135412392285597,0.6256572029442692,0.6666666666666666,0.5202808112324493,0.848,0.4263565891472868
61,0.4401357246728066,0.5740740740740741,0.4798011187072716,0.7020408163265306,0.7786259541984732,0.521978021978022
62,0.4401357246728066,0.25161290322580643,0.4798011187072716,0.6882205513784461,0.5,0.40358744394618834
63,0.5135412392285597,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.7941176470588235
64,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
65,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
66,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
67,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
68,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
69,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
70,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
71,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
72,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
73,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
74,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
75,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
76,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
77,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
78,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
79,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
80,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
81,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
82,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
83,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
84,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
85,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
86,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
87,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
88,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
89,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.437984496124031
90,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.5202808112324493,0.5471698024058302,0.5180267592687162
91,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5180267244657794,0.5180267592687162,0.22018348623853212
92,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.5202808112324493,0.5471698024058302,0.5180267592687162
93,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.6882205513784461,0.7922077922077922,0.5180267592687162
94,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.6882205513784461,0.7922077922077922,0.5180267592687162
95,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.6882205513784461,0.7922077922077922,0.5180267592687162
96,0.5135412392285597,0.28546712802768165,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.15234375
97,0.5135412392285597,0.7688524590163934,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6566523605150214
98,0.5135412392285597,0.7688524590163934,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6566523605150214
99,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6566523605150214
100,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6566523605150214
101,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6566523605150214
102,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6566523605150214
103,0.6328217237308147,0.5212525343184251,0.6666666666666666,0.7020408163265306,0.5180267592687162,0.5180267592687162
104,0.6328217237308147,0.5212525343184251,0.6666666666666666,0.7020408163265306,0.5180267592687162,0.5180267592687162
105,0.6328217237308147,0.5212525343184251,0.5470110272780034,0.6882205513784461,0.5180267592687162,0.5180267592687162
106,0.5135412392285597,0.5212525343184251,0.6666666666666666,0.5202808112324493,0.5180267592687162,0.5180267592687162
107,0.5135412392285597,0.6631016042780749,0.6666666666666666,0.5202808112324493,0.5180267592687162,0.6179775280898876
108,0.5135412392285597,0.6256572029442692,0.6666666666666666,0.5202808112324493,0.848,0.4263565891472868
109,0.5135412392285597,0.6256572029442692,0.6666666666666666,0.5202808112324493,0.848,0.4263565891472868
110,0.4401357246728066,0.5964912280701753,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.7941176470588235
111,0.701688555347092,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.8435897435897436,0.6150423728813559
112,0.701688555347092,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.8435897435897436,0.6150423728813559
113,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
114,0.5579793340987371,0.5601503759398496,0.4798011187072716,0.6882205513784461,0.5180267592687162,0.6150423728813559
115,0.5135412392285597,0.48240469208211145,0.4798011187072716,0.1581832419733751,0.5471698024058302,0.6150423728813559
116,0.5135412392285597,0.48240469208211145,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
117,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.22018348623853212
118,0.5135412392285597,0.28546712802768165,0.5470110272780034,0.1581832419733751,0.5180267592687162,0.6150423728813559
119,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
120,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
121,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
122,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.4177215189873418,0.6150423728813559
123,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.4177215189873418,0.6150423728813559
124,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
125,0.5135412392285597,0.47126436781609193,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.6150423728813559
126,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
127,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
128,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
129,0.5135412392285597,0.47126436781609193,0.5701754385964912,0.5202808112324493,0.5180267592687162,0.6150423728813559
130,0.5135412392285597,0.47126436781609193,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.6150423728813559
132,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
134,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
135,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
136,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
137,0.5579793340987371,0.537117903930131,0.44987405541561715,0.5180267244657794,0.5180267592687162,0.6150423728813559
138,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
139,0.5135412392285597,0.5740740740740741,0.44987405541561715,0.1581832419733751,0.5180267592687162,0.6150423728813559
140,0.5135412392285597,0.28546712802768165,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6150423728813559
141,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
142,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
143,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
144,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.4177215189873418,0.6150423728813559
145,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.4177215189873418,0.6150423728813559
146,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
147,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.4177215189873418,0.6150423728813559
148,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
149,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
150,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
151,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
152,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
153,0.5135412392285597,0.5740740740740741,0.4798011187072716,0.1581832419733751,0.5180267592687162,0.6150423728813559
154,0.5579793340987371,0.4358974358974359,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
155,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
156,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
157,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
158,0.4401357246728066,0.47126436781609193,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.6150423728813559
159,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
160,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
161,0.5135412392285597,0.48240469208211145,0.4798011187072716,0.1581832419733751,0.5180267592687162,0.6150423728813559
162,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.1581832419733751,0.5180267592687162,0.6150423728813559
163,0.5135412392285597,0.48240469208211145,0.4798011187072716,0.1581832419733751,0.5180267592687162,0.6150423728813559
164,0.4401357246728066,0.537117903930131,0.44987405541561715,0.1581832419733751,0.5180267592687162,0.6150423728813559
165,0.5264900662251656,0.537117903930131,0.44987405541561715,0.5180267592687162,0.5180267592687162,0.6150423728813559
166,0.6328217237308147,0.537117903930131,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.6150423728813559
167,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
168,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
169,0.5264900662251656,0.5740740740740741,0.4798011187072716,0.7020408163265306,0.5180267592687162,0.6150423728813559
170,0.5135412392285597,0.7688524590163934,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6150423728813559
171,0.5135412392285597,0.32926829268292684,0.4798011187072716,0.5180267244657794,0.5180267592687162,0.3815789473684211
172,0.5135412392285597,0.25161290322580643,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.25735294117647056
173,0.5135412392285597,0.28546712802768165,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6150423728813559
174,0.6328217237308147,0.5212525343184251,0.6666666666666666,0.5202808112324493,0.5180267592687162,0.6150423728813559
175,0.4401357246728066,0.5740740740740741,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
176,0.5579793340987371,0.5740740740740741,0.4798011187072716,0.5202808112324493,0.5875706214689266,0.6150423728813559
177,0.5135412392285597,0.5740740740740741,0.4798011187072716,0.1581832419733751,0.8470588235294118,0.6150423728813559
178,0.701688555347092,0.7688524590163934,0.6666666666666666,0.5202808112324493,0.8435897435897436,0.6150423728813559
179,0.5579793340987371,0.5740740740740741,0.4798011187072716,0.5202808112324493,0.5875706214689266,0.6150423728813559
180,0.6328217237308147,0.5740740740740741,0.44987405541561715,0.1581832419733751,0.5180267592687162,0.6150423728813559
181,0.3181818181818182,0.28546712802768165,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6150423728813559
182,0.3181818181818182,0.28546712802768165,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6150423728813559
183,0.5135412392285597,0.5740740740740741,0.4798011187072716,0.6882205513784461,0.5180267592687162,0.6150423728813559
184,0.5135412392285597,0.537117903930131,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.6150423728813559
185,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
186,0.5135412392285597,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
187,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.5202808112324493,0.5180267700256855,0.6150423728813559
188,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.5202808112324493,0.5180267700256855,0.6150423728813559
189,0.5135412392285597,0.48240469208211145,0.4798011187072716,0.5202808112324493,0.5180267700256855,0.6150423728813559
190,0.5135412392285597,0.5180267592687162,0.4798011187072716,0.5202808112324493,0.5180267700256855,0.6150423728813559
191,0.5135412392285597,0.48240469208211145,0.4798011187072716,0.5202808112324493,0.5180267700256855,0.6150423728813559
192,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
193,0.5135412392285597,0.537117903930131,0.44987405541561715,0.6882205513784461,0.5180267592687162,0.6150423728813559
194,0.38235294117647056,0.4358974358974359,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
195,0.4401357246728066,0.25161290322580643,0.4798011187072716,0.6882205513784461,0.5,0.6150423728813559
196,0.4401357246728066,0.25161290322580643,0.4798011187072716,0.6882205513784461,0.5,0.6150423728813559
197,0.5135412392285597,0.48240469208211145,0.4798011187072716,0.7020408163265306,0.5180267592687162,0.6150423728813559
198,0.5579793340987371,0.48240469208211145,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.25735294117647056
199,0.5135412392285597,0.537117903930131,0.44987405541561715,0.1581832419733751,0.5180267592687162,0.6150423728813559
200,0.5135412392285597,0.5212525343184251,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6179775280898876
201,0.5579793340987371,0.5740740740740741,0.4798011187072716,0.5202808112324493,0.5875706214689266,0.6150423728813559
202,0.5579793340987371,0.5740740740740741,0.4798011187072716,0.6882205513784461,0.5875706214689266,0.6150423728813559
203,0.6328217237308147,0.25161290322580643,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
204,0.4401357246728066,0.25161290322580643,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
205,0.4401357246728066,0.25161290322580643,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
206,0.5135412392285597,0.28546712802768165,0.5470110272780034,0.6882205513784461,0.5180267592687162,0.6150423728813559
207,0.701688555347092,0.537117903930131,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.6150423728813559
208,0.5579793340987371,0.5601503759398496,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
209,0.5579793340987371,0.4358974358974359,0.4798011187072716,0.1581832419733751,0.5180267592687162,0.6150423728813559
210,0.5579793340987371,0.4358974358974359,0.4798011187072716,0.1581832419733751,0.5180267592687162,0.40358744394618834
211,0.5135412392285597,0.5964912280701753,0.6935483870967742,0.6882205513784461,0.5180267592687162,0.6150423728813559
212,0.5135412392285597,0.4358974358974359,0.4798011187072716,0.1581832419733751,0.7205882352941176,0.6150423728813559
213,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
214,0.4401357246728066,0.562254259501966,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6150423728813559
215,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
216,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
217,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
218,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
219,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
220,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.4177215189873418,0.6150423728813559
221,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.4177215189873418,0.6150423728813559
222,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
223,0.6328217237308147,0.5180267592687162,0.5470110272780034,0.1581832419733751,0.5180267592687162,0.6150423728813559
224,0.4401357246728066,0.5273972602739726,0.44987405541561715,0.1581832419733751,0.5180267592687162,0.6150423728813559
225,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.88125,0.6150423728813559
226,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
227,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
228,0.5135412392285597,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
229,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
230,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
231,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
232,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
233,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
234,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.6150423728813559
235,0.5135412392285597,0.537117903930131,0.44987405541561715,0.1581832419733751,0.5180267592687162,0.6150423728813559
236,0.5135412392285597,0.5601503759398496,0.44987405541561715,0.6882205513784461,0.5180267592687162,0.6150423728813559
237,0.4401357246728066,0.5601503759398496,0.4798011187072716,0.6882205513784461,0.5180267592687162,0.6150423728813559
238,0.4401357246728066,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
239,0.5135412392285597,0.47126436781609193,0.44987405541561715,0.7020408163265306,0.5180267592687162,0.6150423728813559
240,0.5135412392285597,0.9708029197080292,0.44987405541561715,0.5202808112324493,0.5180267592687162,0.6150423728813559
241,0.5135412392285597,0.6631016042780749,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.6150423728813559
242,0.5135412392285597,0.5740740740740741,0.4798011187072716,0.1581832419733751,0.5180267592687162,0.6150423728813559
243,0.6328217237308147,0.25161290322580643,0.4798011187072716,0.5202808112324493,0.5293355665617192,0.25735294117647056
244,0.6328217237308147,0.562254259501966,0.5470110272780034,0.5202808112324493,0.780281690140845,0.7941176470588235
245,0.4401357246728066,0.5964912280701753,0.5701754385964912,0.6882205513784461,0.8513513513513513,0.7941176470588235
246,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.4263565891472868
247,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.4263565891472868
248,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.6882205513784461,0.4177215189873418,0.4263565891472868
249,0.5579793340987371,0.27204030226700254,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.6150423728813559
250,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.4263565891472868
251,0.5135412392285597,0.6256572029442692,0.5470110272780034,0.5202808112324493,0.5180267592687162,0.4263565891472868
252,0.5135412392285597,0.537117903930131,0.4798011187072716,0.5202808112324493,0.5180267592687162,0.41025641025641024
253,0.6328217237308147,0.25161290322580643,0.4798011187072716,0.5202808112324493,0.5293355665617192,0.25735294117647056
